date,close,open,low,high,pctChg,volume,isST
2000-05-10,1.4654364300,1.5401083500,1.4623251000,1.5401083500,-5.040323,2510037,0
2000-05-11,1.4312118000,1.4623251000,1.4312118000,1.4654364300,-2.335459,1482490,0
2000-05-12,1.4374344600,1.4374344600,1.4312118000,1.4467684500,0.434782,1461001,0
2000-05-15,1.4063211600,1.4374344600,1.4000985000,1.4561024400,-2.164500,1152096,0
2000-05-16,1.4343231300,1.4156551500,1.4063211600,1.4436571200,1.991154,963139,0
2000-05-17,1.4218778100,1.4312118000,1.4156551500,1.4374344600,-0.867678,927490,0
2000-05-18,1.4654364300,1.4218778100,1.4094324900,1.4685477600,3.063454,1544416,0
2000-05-19,1.4903270700,1.4654364300,1.4561024400,1.4903270700,1.698512,1762186,0
2000-05-22,1.5121063800,1.5058837200,1.4903270700,1.5307743600,1.461381,2174787,0
2000-05-23,1.5432196800,1.5183290400,1.4778817500,1.5525536700,2.057611,2448269,0
2000-05-24,1.5307743600,1.5401083500,1.5245517000,1.5618876600,-0.806451,2160593,0
2000-05-25,1.5494423400,1.5401083500,1.5245517000,1.5556650000,1.219511,2266272,0
2000-05-26,1.5805556400,1.5712216500,1.5401083500,1.6054462800,2.008030,4041317,0
2000-05-29,1.6272255900,1.5867783000,1.5681103200,1.6676728800,2.952758,4852973,0
2000-05-30,1.5774443100,1.6178916000,1.5681103200,1.6334482500,-3.059270,3033393,0
2000-05-31,1.6396709100,1.5743329800,1.5649989900,1.6427822400,3.944769,7053955,0
2000-06-01,1.6458935700,1.6490049000,1.6210029300,1.6645615500,0.379506,5014154,0
2000-06-02,1.7081201700,1.6583388900,1.6427822400,1.7112315000,3.780715,13301767,0
2000-06-05,1.6645615500,1.7423448000,1.6396709100,1.7983487400,-2.550089,17069124,0
2000-06-06,1.7267881500,1.6676728800,1.6241142600,1.7298994800,3.738323,10294064,0
2000-06-07,1.7423448000,1.7579014500,1.7236768200,1.7859034200,0.900896,16365368,0
2000-06-08,1.7205654900,1.7423448000,1.7112315000,1.7579014500,-1.249995,6959418,0
2000-06-09,1.6676728800,1.7205654900,1.6645615500,1.7330108100,-3.074142,5097390,0
2000-06-12,1.7050088400,1.6490049000,1.6334482500,1.7205654900,2.238804,3647873,0
2000-06-13,1.7401961600,1.7274006000,1.7114061500,1.7433950500,2.063792,3627346,0
2000-06-14,1.7593895000,1.7529917200,1.7465939400,1.7913784000,1.102940,8158326,0
2000-06-15,1.7721850600,1.7593895000,1.7593895000,1.7849806200,0.727272,5446383,0
2000-06-16,1.7082072600,1.7721850600,1.7050083700,1.7753839500,-3.610105,4779335,0
2000-06-19,1.7689861700,1.6954117000,1.6762183600,1.7753839500,3.558053,4732377,0
2000-06-20,1.8041739600,1.7593895000,1.7497928300,1.8393617500,1.989144,21682652,0
2000-06-21,1.8073728500,1.8137706300,1.7593895000,1.8233673000,0.177309,9370390,0
2000-06-22,1.9417262300,1.8233673000,1.8233673000,1.9673173500,7.433630,31340629,0
2000-06-23,1.9225328900,1.9385273400,1.8937428800,1.9673173500,-0.988467,20858652,0
2000-06-26,1.9513229000,1.9353284500,1.9193340000,1.9641184600,1.497499,11006841,0
2000-06-27,1.9897095800,1.9577206800,1.9577206800,2.0632840500,1.967211,14840979,0
2000-06-28,1.7913784000,1.8073728500,1.7913784000,1.9161351100,-9.967844,8851700,0
2000-06-29,1.7305994900,1.6794172500,1.6794172500,1.7913784000,-3.392858,21336312,0
2000-06-30,1.6922128100,1.7305994900,1.6794172500,1.7433950500,-2.218112,9434608,0
2000-07-03,1.6250361200,1.6794172500,1.6090416700,1.6890139200,-3.969755,6085003,0
2000-07-04,1.6762183600,1.6250361200,1.6154394500,1.6794172500,3.149603,4056905,0
2000-07-05,1.6954117000,1.6794172500,1.6794172500,1.7210028200,1.145046,2970244,0
2000-07-06,1.6730194700,1.6890139200,1.6602239100,1.6954117000,-1.320758,2206262,0
2000-07-07,1.7274006000,1.6730194700,1.6634228000,1.7305994900,3.250479,3870168,0
2000-07-10,1.7465939400,1.7274006000,1.7114061500,1.7561906100,1.111110,4950396,0
2000-07-11,1.7593895000,1.7529917200,1.7242017100,1.7753839500,0.732600,6334236,0
2000-07-12,1.7593895000,1.7593895000,1.7369972700,1.7753839500,0.000000,4089919,0
2000-07-13,1.7753839500,1.7657872800,1.7625883900,1.8489584200,0.909094,8685122,0
2000-07-14,1.8489584200,1.8009750700,1.7753839500,1.8745495400,4.144145,14586714,0
2000-07-17,1.8425606400,1.8553562000,1.8297650800,1.9129362200,-0.346020,12243304,0
2000-07-18,1.8329639700,1.8393617500,1.8105717400,1.8489584200,-0.520837,4223664,0
2000-07-19,1.8553562000,1.8393617500,1.8361628600,1.8713506500,1.221643,5114791,0
2000-07-20,1.8969417700,1.8585550900,1.8585550900,2.0408918200,2.241373,13850781,0
2000-07-21,1.8585550900,1.9001406600,1.7913784000,1.9129362200,-2.023607,7084881,0
2000-07-24,1.8681517600,1.8585550900,1.8137706300,1.8681517600,0.516355,3387691,0
2000-07-25,1.8617539800,1.8745495400,1.8553562000,1.8905439900,-0.342465,3296135,0
2000-07-26,1.8841462100,1.8649528700,1.8297650800,1.8873451000,1.202744,3366722,0
2000-07-27,1.8681517600,1.8905439900,1.8649528700,1.9033395500,-0.848892,5320209,0
2000-07-28,1.9097373300,1.8681517600,1.8649528700,1.9353284500,2.226021,8046260,0
2000-07-31,1.9513229000,1.8265661900,1.8265661900,1.9769140200,2.177557,10218950,0
2000-08-01,1.9449251200,1.9545217900,1.9353284500,1.9673173500,-0.327869,4476276,0
2000-08-02,1.9417262300,1.9449251200,1.9065384400,1.9513229000,-0.164470,4515628,0
2000-08-03,1.9545217900,1.9417262300,1.9225328900,1.9673173500,0.658978,6850028,0
2000-08-04,1.9225328900,1.9577206800,1.9033395500,1.9673173500,-1.636660,7642127,0
2000-08-07,1.9737151300,1.9225328900,1.9225328900,1.9769140200,2.662227,8219117,0
2000-08-08,2.0153007000,1.9833118000,1.9801129100,2.0280962600,2.106971,10866903,0
2000-08-09,1.9801129100,2.0153007000,1.9577206800,2.0408918200,-1.746034,7224666,0
2000-08-10,1.9449251200,1.9833118000,1.9449251200,1.9993062500,-1.777062,6515084,0
2000-08-11,1.9417262300,1.9417262300,1.9225328900,1.9577206800,-0.164470,5303841,0
2000-08-14,1.9449251200,1.9417262300,1.9289306700,1.9513229000,0.164741,3903201,0
2000-08-15,1.9481240100,1.9449251200,1.9385273400,1.9641184600,0.164477,2948807,0
2000-08-16,1.9609195700,1.9513229000,1.9449251200,1.9705162400,0.656814,3022402,0
2000-08-17,2.0057040300,1.9609195700,1.9609195700,2.0312951500,2.283848,7472949,0
2000-08-18,1.9801129100,2.0312951500,1.9513229000,2.0312951500,-1.275916,4665288,0
2000-08-21,2.0760796100,1.9865106900,1.9833118000,2.0984718400,4.846522,14429935,0
2000-08-22,2.0121018100,2.0792785000,2.0089029200,2.1304607400,-3.081661,15178501,0
2000-08-23,2.0121018100,1.9865106900,1.8713506500,2.0184995900,0.000000,13029377,0
2000-08-24,2.0089029200,2.0153007000,1.9673173500,2.0312951500,-0.158979,6580627,0
2000-08-25,2.0153007000,1.9929084700,1.9513229000,2.0184995900,0.318471,4513006,0
2000-08-28,2.0568862700,2.0153007000,2.0153007000,2.0600851600,2.063486,6187066,0
2000-08-29,2.0568862700,2.0568862700,2.0568862700,2.0568862700,0.000000,0,0
2000-08-30,2.0472896000,2.0472896000,2.0184995900,2.0920740600,-0.466559,6172184,0
2000-08-31,1.9513229000,2.0376929300,1.9513229000,2.0376929300,-4.687503,6370994,0
2000-09-01,1.9129362200,1.9193340000,1.8937428800,1.9641184600,-1.967211,5440080,0
2000-09-04,1.9257317800,1.9033395500,1.8553562000,1.9321295600,0.668896,4599606,0
2000-09-05,1.8585550900,1.9449251200,1.8393617500,1.9577206800,-3.488373,4026689,0
2000-09-06,1.7913784000,1.8553562000,1.7849806200,1.8553562000,-3.614459,3480617,0
2000-09-07,1.8521573100,1.7849806200,1.7849806200,1.8745495400,3.392858,2903274,0
2000-09-08,1.8393617500,1.8553562000,1.8201684100,1.8681517600,-0.690846,2066362,0
2000-09-11,1.8617539800,1.8393617500,1.8233673000,1.8649528700,1.217394,1291411,0
2000-09-12,1.8777484300,1.8617539800,1.8393617500,1.8809473200,0.859102,1649495,0
2000-09-13,1.9513229000,1.8713506500,1.8617539800,1.9833118000,3.918229,7402182,0
2000-09-14,1.9097373300,1.9513229000,1.8969417700,1.9609195700,-2.131149,3229716,0
2000-09-15,1.8873451000,1.9097373300,1.8713506500,1.9097373300,-1.172524,1775729,0
2000-09-18,1.8841462100,1.8873451000,1.8809473200,1.9481240100,-0.169495,1676000,0
2000-09-19,1.8745495400,1.8809473200,1.8457595300,1.9257317800,-0.509333,2769837,0
2000-09-20,1.9321295600,1.8809473200,1.8809473200,1.9417262300,3.071669,3463737,0
2000-09-21,1.8937428800,1.9385273400,1.8873451000,1.9449251200,-1.986753,1943318,0
2000-09-22,1.9353284500,1.8937428800,1.8873451000,1.9385273400,2.195948,4522988,0
2000-09-25,1.8617539800,1.9353284500,1.8553562000,1.9641184600,-3.801653,2757883,0
2000-09-26,1.8649528700,1.8681517600,1.8521573100,1.8873451000,0.171817,1555084,0
2000-09-27,1.8809473200,1.8681517600,1.8585550900,1.8873451000,0.857636,907826,0
2000-09-28,1.8553562000,1.8809473200,1.8521573100,1.8937428800,-1.360543,1609566,0
2000-09-29,1.8713506500,1.8553562000,1.8553562000,1.8841462100,0.862064,914949,0
2000-10-09,1.8649528700,1.8777484300,1.8105717400,1.8905439900,-0.341880,1415805,0
2000-10-10,1.8841462100,1.8713506500,1.8489584200,1.8873451000,1.029159,1170916,0
2000-10-11,1.8617539800,1.8873451000,1.8521573100,1.8873451000,-1.188450,1398725,0
2000-10-12,1.8297650800,1.8553562000,1.8233673000,1.8553562000,-1.718220,1519894,0
2000-10-13,1.8457595300,1.8393617500,1.8233673000,1.8777484300,0.874129,1280046,0
2000-10-16,1.8009750700,1.8393617500,1.7913784000,1.8489584200,-2.426341,1296738,0
2000-10-17,1.7977761800,1.7913784000,1.7913784000,1.8233673000,-0.177624,1109927,0
2000-10-18,1.8105717400,1.7977761800,1.7913784000,1.8137706300,0.711743,764425,0
2000-10-19,1.8073728500,1.8137706300,1.7913784000,1.8233673000,-0.176674,807612,0
2000-10-20,1.8297650800,1.7977761800,1.7913784000,1.8393617500,1.238933,1386690,0
2000-10-23,1.8553562000,1.8233673000,1.8009750700,1.8553562000,1.398608,1336254,0
2000-10-24,1.8649528700,1.8713506500,1.8233673000,1.8713506500,0.517237,1164610,0
2000-10-25,1.8713506500,1.8649528700,1.8297650800,1.8713506500,0.343053,1906889,0
2000-10-26,1.8841462100,1.8713506500,1.8553562000,1.8937428800,0.683760,2839851,0
2000-10-27,1.8777484300,1.8873451000,1.8425606400,1.8969417700,-0.339558,2064050,0
2000-10-30,1.8681517600,1.8873451000,1.8489584200,1.8937428800,-0.511069,1396148,0
2000-10-31,1.8649528700,1.8713506500,1.8553562000,1.8873451000,-0.171237,1346599,0
2000-11-01,1.8457595300,1.8649528700,1.8361628600,1.8745495400,-1.029159,919126,0
2000-11-02,1.8745495400,1.8553562000,1.8457595300,1.9225328900,1.559795,4018329,0
2000-11-03,1.8521573100,1.8745495400,1.8489584200,1.9033395500,-1.194542,1105950,0
2000-11-06,1.8841462100,1.8649528700,1.8425606400,1.8873451000,1.727114,1742142,0
2000-11-07,1.9033395500,1.8841462100,1.8713506500,1.9193340000,1.018675,3343248,0
2000-11-08,1.9321295600,1.9193340000,1.8969417700,1.9353284500,1.512608,3261502,0
2000-11-09,1.9257317800,1.9321295600,1.9097373300,1.9385273400,-0.331126,2968754,0
2000-11-10,2.0536873800,1.9225328900,1.9193340000,2.0728807200,6.644520,20571107,0
2000-11-13,2.0792785000,2.0632840500,2.0216984800,2.1048696200,1.246105,30290521,0
2000-11-14,2.0568862700,2.0280962600,2.0280962600,2.0824773900,-1.076926,8049654,0
2000-11-15,2.0632840500,2.0600851600,2.0408918200,2.0792785000,0.311042,5728250,0
2000-11-16,2.1016707300,2.0632840500,2.0632840500,2.1208640700,1.860471,9213233,0
2000-11-17,2.0856762800,2.1112674000,2.0824773900,2.1336596300,-0.761038,7357382,0
2000-11-20,2.0632840500,2.0824773900,2.0472896000,2.0856762800,-1.073622,4090130,0
2000-11-21,2.0664829400,2.0632840500,2.0632840500,2.1112674000,0.155042,3528906,0
2000-11-22,2.1016707300,2.0632840500,2.0536873800,2.1240629600,1.702788,5374184,0
2000-11-23,2.1016707300,2.1112674000,2.0792785000,2.1304607400,0.000000,4740197,0
2000-11-24,1.9865106900,2.1048696200,1.9833118000,2.1112674000,-5.479454,7489876,0
2000-11-27,1.9833118000,1.9673173500,1.9481240100,2.0121018100,-0.161034,3021194,0
2000-11-28,2.0216984800,1.9833118000,1.9833118000,2.0248973700,1.935490,2033611,0
2000-11-29,1.9865106900,2.0216984800,1.9705162400,2.0280962600,-1.740508,1941972,0
2000-11-30,1.9897095800,1.9865106900,1.9673173500,1.9993062500,0.161027,2069951,0
2000-12-01,1.9897095800,2.0153007000,1.9833118000,2.0153007000,0.000000,1488882,0
2000-12-04,2.0312951500,1.9961073600,1.9865106900,2.0472896000,2.090034,1818302,0
2000-12-05,2.0089029200,2.0312951500,2.0089029200,2.0440907100,-1.102358,1285594,0
2000-12-06,1.9833118000,2.0089029200,1.9769140200,2.0312951500,-1.273892,1722420,0
2000-12-07,1.9609195700,1.9801129100,1.9513229000,1.9993062500,-1.129027,2099659,0
2000-12-08,1.9641184600,1.9545217900,1.9513229000,1.9737151300,0.163128,1613236,0
2000-12-11,1.9161351100,1.9577206800,1.9065384400,1.9641184600,-2.442998,2018854,0
2000-12-12,1.9353284500,1.9193340000,1.8905439900,1.9385273400,1.001676,1525594,0
2000-12-13,1.9289306700,1.9353284500,1.9129362200,1.9353284500,-0.330578,807850,0
2000-12-14,1.9097373300,1.9289306700,1.9065384400,1.9353284500,-0.995032,1251145,0
2000-12-15,1.8809473200,1.9097373300,1.8713506500,1.9129362200,-1.507532,1715400,0
2000-12-18,1.8809473200,1.8777484300,1.8169695200,1.8841462100,0.000000,2009568,0
2000-12-19,1.8873451000,1.8713506500,1.8713506500,1.9033395500,0.340136,944905,0
2000-12-20,1.8873451000,1.8873451000,1.8681517600,1.8937428800,0.000000,1008835,0
2000-12-21,1.9065384400,1.8809473200,1.8809473200,1.9193340000,1.016948,1213091,0
2000-12-22,1.8713506500,1.8937428800,1.8553562000,1.9065384400,-1.845640,1206848,0
2000-12-25,1.8521573100,1.8745495400,1.8425606400,1.8745495400,-1.025640,1547081,0
2000-12-26,1.8649528700,1.8521573100,1.8457595300,1.8713506500,0.690846,1129454,0
2000-12-27,1.8393617500,1.8713506500,1.8393617500,1.8713506500,-1.372211,1203310,0
2000-12-28,1.8585550900,1.8393617500,1.8329639700,1.8681517600,1.043477,632913,0
2000-12-29,1.9097373300,1.8553562000,1.8393617500,1.9193340000,2.753870,2013110,0
2001-01-02,1.9257317800,1.9193340000,1.8873451000,1.9321295600,0.837524,1264894,0
2001-01-03,1.9161351100,1.9353284500,1.9097373300,1.9385273400,-0.498342,1595780,0
2001-01-04,1.9001406600,1.9129362200,1.8969417700,1.9161351100,-0.834720,1364922,0
2001-01-05,1.8873451000,1.9001406600,1.8617539800,1.9033395500,-0.673400,1853799,0
2001-01-08,1.8969417700,1.8873451000,1.8585550900,1.9097373300,0.508470,1609676,0
2001-01-09,1.9353284500,1.8937428800,1.8809473200,1.9385273400,2.023615,1877251,0
2001-01-10,1.9513229000,1.9353284500,1.9353284500,1.9673173500,0.826442,1822199,0
2001-01-11,1.9481240100,1.9513229000,1.9353284500,1.9641184600,-0.163930,1651748,0
2001-01-12,1.9513229000,1.9513229000,1.9417262300,1.9609195700,0.164199,2078757,0
2001-01-15,1.8841462100,1.9513229000,1.8649528700,1.9513229000,-3.442623,1686150,0
2001-01-16,1.9129362200,1.8553562000,1.8553562000,1.9225328900,1.528016,1011219,0
2001-01-17,1.9289306700,1.9353284500,1.9033395500,1.9449251200,0.836124,1125335,0
2001-01-18,1.9321295600,1.9353284500,1.9225328900,1.9577206800,0.165833,1200436,0
2001-01-19,1.9481240100,1.9353284500,1.9321295600,1.9513229000,0.827818,1501245,0
2001-02-05,1.9385273400,1.9609195700,1.9289306700,1.9705162400,-0.492614,1252992,0
2001-02-06,1.9353284500,1.9193340000,1.8873451000,1.9385273400,-0.165012,1203683,0
2001-02-07,1.9449251200,1.9353284500,1.9289306700,1.9609195700,0.495863,1342885,0
2001-02-08,1.9097373300,1.9449251200,1.9033395500,1.9609195700,-1.809213,1131027,0
2001-02-09,1.9289306700,1.9033395500,1.9033395500,1.9353284500,1.005032,873425,0
2001-02-12,1.9353284500,1.9289306700,1.9033395500,1.9353284500,0.331675,830774,0
2001-02-13,1.8745495400,1.8457595300,1.8265661900,1.9161351100,-3.140497,2621013,0
2001-02-14,1.8553562000,1.8713506500,1.8489584200,1.8713506500,-1.023890,1781775,0
2001-02-15,1.8489584200,1.8585550900,1.8425606400,1.8713506500,-0.344827,963977,0
2001-02-16,1.8137706300,1.8457595300,1.7689861700,1.8457595300,-1.903116,1848194,0
2001-02-19,1.8329639700,1.8169695200,1.7849806200,1.8393617500,1.058200,808719,0
2001-02-20,1.8137706300,1.8233673000,1.8105717400,1.8425606400,-1.047119,693900,0
2001-02-21,1.7593895000,1.8073728500,1.7529917200,1.8073728500,-2.998238,1650965,0
2001-02-22,1.7082072600,1.7274006000,1.7050083700,1.7657872800,-2.909088,1370400,0
2001-02-23,1.6890139200,1.7082072600,1.6442294600,1.7178039300,-1.123594,3174356,0
2001-02-26,1.7305994900,1.6890139200,1.6826161400,1.7337983800,2.462114,1255518,0
2001-02-27,1.7529917200,1.7433950500,1.7242017100,1.7561906100,1.293903,869199,0
2001-02-28,1.7401961600,1.7561906100,1.7305994900,1.7593895000,-0.729926,530043,0
2001-03-01,1.7593895000,1.7401961600,1.7274006000,1.7785828400,1.102940,688944,0
2001-03-02,1.7817817300,1.7593895000,1.7593895000,1.7913784000,1.272730,739434,0
2001-03-05,1.7753839500,1.7721850600,1.7689861700,1.7913784000,-0.359066,983805,0
2001-03-06,1.7625883900,1.7785828400,1.7433950500,1.7817817300,-0.720720,676941,0
2001-03-07,1.7689861700,1.7625883900,1.7433950500,1.7753839500,0.362976,644600,0
2001-03-08,1.7593895000,1.7657872800,1.7465939400,1.7689861700,-0.542499,862261,0
2001-03-09,1.7529917200,1.7433950500,1.7433950500,1.7689861700,-0.363636,1321572,0
2001-03-12,1.7369972700,1.7497928300,1.7242017100,1.7529917200,-0.912412,1002787,0
2001-03-13,1.7593895000,1.7433950500,1.7274006000,1.7657872800,1.289138,809605,0
2001-03-14,1.7817817300,1.7593895000,1.7593895000,1.7849806200,1.272730,677566,0
2001-03-15,1.7817817300,1.7817817300,1.7657872800,1.7881795100,0.000000,969929,0
2001-03-16,1.8073728500,1.7817817300,1.7721850600,1.8169695200,1.436264,1528492,0
2001-03-19,1.8137706300,1.8041739600,1.7913784000,1.8169695200,0.353982,914825,0
2001-03-20,1.8233673000,1.8137706300,1.8137706300,1.8393617500,0.529096,1284783,0
2001-03-21,1.8297650800,1.8233673000,1.8233673000,1.8393617500,0.350877,1160410,0
2001-03-22,1.8329639700,1.8329639700,1.8233673000,1.8489584200,0.174829,1414911,0
2001-03-23,1.7913784000,1.8329639700,1.7881795100,1.8393617500,-2.268763,1840535,0
2001-03-26,1.8201684100,1.7881795100,1.7753839500,1.8233673000,1.607146,1188575,0
2001-03-27,1.8169695200,1.8201684100,1.8105717400,1.8393617500,-0.175751,1261785,0
2001-03-28,1.8265661900,1.8233673000,1.8169695200,1.8329639700,0.528173,1137326,0
2001-03-29,1.8329639700,1.8265661900,1.8201684100,1.8489584200,0.350262,1269438,0
2001-03-30,1.8233673000,1.8393617500,1.8041739600,1.8393617500,-0.523564,1062355,0
2001-04-02,1.8297650800,1.8233673000,1.8105717400,1.8329639700,0.350877,1541173,0
2001-04-03,1.8233673000,1.8297650800,1.8169695200,1.8393617500,-0.349650,1007430,0
2001-04-04,1.7977761800,1.8201684100,1.7913784000,1.8329639700,-1.403507,1375500,0
2001-04-05,1.8041739600,1.7913784000,1.7849806200,1.8073728500,0.355872,821071,0
2001-04-06,1.8393617500,1.8041739600,1.7913784000,1.8457595300,1.950357,2068633,0
2001-04-09,1.8873451000,1.8393617500,1.8233673000,1.8937428800,2.608697,3399594,0
2001-04-10,1.8873451000,1.8937428800,1.8713506500,1.9001406600,0.000000,1592826,0
2001-04-11,1.8841462100,1.8873451000,1.8585550900,1.8905439900,-0.169495,1286669,0
